,city_code,Settlement_Council,econ_per_capita,vice_per_capita,property_per_capita,sex_per_capita,fraud_per_capita,body_per_capita,public_order_per_capita,traffic_per_capita,other_per_capita,license_per_capita,person_per_capita,security_per_capita,administrative_per_capita,last_city_type
788,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.00673459862350373,0.0,0.0,0.0,0.0,0.0,0.0,3.0
789,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
790,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
791,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
792,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03546717101993484,0.0,0.0,0.0,3.0
793,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
794,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
795,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
796,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
797,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
798,0492,דייר חנא,0.0,0.06186335080407716,0.06553492321566097,0.0,0.02471931314274932,0.11653390481581821,0.10684559218183506,0.0,0.0,0.0,0.0,0.0,0.0,3.0
799,0492,דייר חנא,0.0,0.024745340321630865,0.04828889079048703,0.0,0.04943862628549864,0.15890987020338845,0.07807947120980255,0.0,0.02487027078026229,0.0,0.0,0.0,0.0,3.0
800,0492,דייר חנא,0.0,0.06186335080407716,0.05173809727552182,0.07196202379432762,0.0,0.30722574905988437,0.1479400507133101,0.0,0.02487027078026229,0.0,0.0,0.0,0.0,3.0
801,0492,דייר חנא,0.0,0.012372670160815433,0.05518730376055661,0.0,0.0,0.2542557923254215,0.10684559218183506,0.0,0.04974054156052458,0.0,0.0,0.0,0.0,3.0
802,0492,דייר חנא,0.015947943963064076,0.06186335080407716,0.06553492321566097,0.0,0.1483158788564959,0.16950386155028102,0.11506448388813006,0.0,0.02487027078026229,0.043284069925734234,0.0,0.0,0.0,3.0
803,0492,דייר חנא,0.0,0.006186335080407716,0.06553492321566097,0.0,0.09887725257099728,0.19069184424406616,0.11095503803498255,0.0,0.07461081234078686,0.0,0.0,0.0,0.0,3.0
804,0492,דייר חנא,0.0,0.006186335080407716,0.0862301621258697,0.0,0.0,0.16950386155028102,0.15204949656645758,0.0,0.1492216246815737,0.043284069925734234,0.0,0.0,0.0,3.0
805,0492,דייר חנא,0.0,0.006186335080407716,0.08967936861090449,0.0,0.04943862628549864,0.22247381828474383,0.16026838827275258,0.0,0.1492216246815737,0.0,0.0,0.012697133982160871,0.0,3.0
806,0492,דייר חנא,0.0,0.024745340321630865,0.044839684305452245,0.0,0.04943862628549864,0.15890987020338845,0.08629836291609753,0.0,0.04974054156052458,0.0,0.0,0.0,0.0,3.0
807,0492,דייר חנא,0.015947943963064076,0.04330434556285401,0.04139047782041745,0.0,0.0,0.1800978528971736,0.13972115900701507,0.0,0.27357297858288515,0.0,0.0,0.0,0.0,3.0
808,0492,דייר חנא,0.0,0.03093167540203858,0.06553492321566097,0.0,0.02471931314274932,0.1800978528971736,0.16026838827275258,0.0,0.1492216246815737,0.0,0.07550012326178063,0.0,0.0,3.0
809,0492,דייר חנא,0.0,0.024745340321630865,0.05173809727552182,0.0,0.04943862628549864,0.13772188750960335,0.1479400507133101,0.0,0.09948108312104915,0.0,0.0,0.0,0.0,3.0
810,0492,דייר חנא,0.0,0.012372670160815433,0.05173809727552182,0.0,0.02471931314274932,0.16950386155028102,0.13150226730072007,0.11644494763656948,0.07461081234078686,0.0,0.0,0.012697133982160871,0.0,3.0
811,0492,דייר חנא,0.0,0.03711801048244629,0.05173809727552182,0.0,0.09887725257099728,0.12712789616271075,0.11917392974127756,0.0,0.07461081234078686,0.0,0.0,0.050788535928643484,0.0,3.0
812,0492,דייר חנא,0.0,0.04330434556285401,0.06898412970069576,0.0,0.0,0.07415793942824794,0.09451725462239255,0.0,0.09948108312104915,0.0,0.0,0.0,0.0,3.0
813,0492,דייר חנא,0.015947943963064076,0.018559005241223146,0.044839684305452245,0.0,0.12359656571374658,0.021187982693785128,0.09862670047554005,0.038814982545523166,0.2238324370223606,0.08656813985146847,0.07550012326178063,0.0,0.0,3.0
814,0492,דייר חנא,0.0,0.03093167540203858,0.03794127133538267,0.0,0.07415793942824794,0.16950386155028102,0.06986057950350753,0.07762996509104633,0.0,0.0,0.0,0.0,0.0,3.0
815,0492,דייר חנא,0.0,0.03093167540203858,0.07243333618573054,0.0,0.07415793942824794,0.22247381828474383,0.16026838827275258,0.0,0.04974054156052458,0.0,0.0,0.0,0.0,3.0
816,0492,דייר חנא,0.015947943963064076,0.03093167540203858,0.07243333618573054,0.0,0.04943862628549864,0.15890987020338845,0.13561171315386758,0.0,0.09948108312104915,0.0,0.07550012326178063,0.0,0.0,3.0
817,0492,דייר חנא,0.015947943963064076,0.04949068064326173,0.06898412970069576,0.0,0.02471931314274932,0.20128583559095872,0.1972534009510801,0.038814982545523166,0.04974054156052458,0.043284069925734234,0.0,0.0,0.0,3.0
818,0492,דייר חנא,0.015947943963064076,0.04330434556285401,0.09657778158097406,0.07196202379432762,0.02471931314274932,0.28603776636609923,0.16848727997904758,0.0,0.12435135390131144,0.0,0.3020004930471225,0.012697133982160871,0.0,3.0
819,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.018651079278951488,0.004823212069930832,0.0,0.0,0.0,0.0,0.0,0.0,3.0
820,0494,דאלית אל כרמל,0.0,0.0,0.004048296277601874,0.0,0.0,0.024868105705268654,0.002411606034965416,0.0,0.01459498366646365,0.0,0.0,0.0,0.0,3.0
821,0494,דאלית אל כרמל,0.0,0.003630417225914478,0.002024148138800937,0.0,0.01450639499474005,0.0,0.002411606034965416,0.0,0.0,0.0,0.0,0.0,0.0,3.0
822,0494,דאלית אל כרמל,0.0,0.0,0.004048296277601874,0.0,0.0,0.0,0.009646424139861665,0.0,0.0,0.0,0.0,0.0,0.0,3.0
823,0494,דאלית אל כרמל,0.0,0.0,0.002024148138800937,0.0,0.0,0.0062170264263171635,0.002411606034965416,0.0,0.0,0.0,0.0,0.0,0.0,3.0
824,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
825,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
826,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
827,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
828,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
829,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
830,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
831,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
832,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
833,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
834,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
835,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0290127899894801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
837,0494,דאלית אל כרמל,0.0,0.0,0.002024148138800937,0.0,0.0,0.0062170264263171635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
838,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.002411606034965416,0.0,0.0,0.0,0.0,0.0,0.0,3.0
839,0494,דאלית אל כרמל,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
